"date","out.ch","out_incl_losses.ch","in.ch"
"2016-07-16 01:00:00",117017548.628,141440935.838,188140670.788
"2016-07-17 01:00:00",106255296.893,137014696.142,172780848.52
"2016-07-18 01:00:00",137407940.242,153683571.23,225942296.073
"2016-07-19 01:00:00",141264903.917,156852015.729,230776083.743
"2016-07-20 01:00:00",142129546.349,159038076.541,218968446.926
"2016-07-21 01:00:00",143044864.716,160261497.035,238813519.461
"2016-07-22 01:00:00",139148987.891,156005127.594,218194948.016
"2016-07-23 01:00:00",118194754.096,134414554.903,196864473.431
"2016-07-24 01:00:00",107119644.06,129854941.821,175793354.265
"2016-07-25 01:00:00",133105016.182,149543991.168,217702535.315
"2016-07-26 01:00:00",134895040.689,152522613.125,224131246.828
"2016-07-27 01:00:00",135073061.256,154217438.924,209510104.821
"2016-07-28 01:00:00",133662822.476,151419733.276,203137507.949
"2016-07-29 01:00:00",131084374.118,147725618.023,206395066.233
"2016-07-30 01:00:00",115995223.545,137054449.564,177525650.195
"2016-07-31 01:00:00",107537998.381,136331246.403,165798846.874
"2016-08-01 01:00:00",105893965.382,128377327.609,182112350.577
"2016-08-02 01:00:00",130018316.291,147010540.423,176836004.77933
"2016-08-03 01:00:00",131996945.509,152806167.249,160977843.512
"2016-08-04 01:00:00",134012337.626,153082560.953,182176728.69
"2016-08-05 01:00:00",132771168.971,152805057.522,191873565.281
"2016-08-06 01:00:00",114177240.682,141873544.083,159918712.691
"2016-08-07 01:00:00",104823057.812,135510057.851,136087119.982
"2016-08-08 01:00:00",134249217.922,153178387.962,158540372.129
"2016-08-09 01:00:00",139979040.358,157033796.399,159086580.802
"2016-08-10 01:00:00",137726651.503,154159160.453,160756693.266
"2016-08-11 01:00:00",136846069.334,153443104.981,151426753.625
"2016-08-12 01:00:00",136541904.737,152479199.201,152832373.813
"2016-08-13 01:00:00",117258794.898,140854110.127,124405893.155
"2016-08-14 01:00:00",109014345.716,137624709.009,114971639.699
"2016-08-15 01:00:00",135244593.894,152847469.269,135067954.21
"2016-08-16 01:00:00",144394584.56,160345409.051,150144573.952
"2016-08-17 01:00:00",145815431.929,161314864.832,152938456.157
"2016-08-18 01:00:00",146203965.238,161810034.194,153254469.826
"2016-08-19 01:00:00",143340281.541,159394557.162,161137625.118
"2016-08-20 01:00:00",125426861.269,148865657.188,121874047.561
"2016-08-21 01:00:00",112106775.099,140727863.185,121682587.073
"2016-08-22 01:00:00",141538202.273,158330000.416,148325207.061
"2016-08-23 01:00:00",145994202.864,161389161.382,158202601.621
"2016-08-24 01:00:00",148735436.701,164539220.83,153078376.855
"2016-08-25 01:00:00",150770179.494,168945717.447,162320502.15
"2016-08-26 01:00:00",150317895.474,167679091.013,167059301.348
"2016-08-27 01:00:00",127089512.403,148610293.028,142621715.769
"2016-08-28 01:00:00",116021376.068,142249520.591,136091659.56
"2016-08-29 01:00:00",149627699.432,166910654.251,180710501.257
"2016-08-30 01:00:00",149556925.662,169871492.176,174185142.082
"2016-08-31 01:00:00",150568098.562,169134222,171946432.249
"2016-09-01 01:00:00",150094918.176,169009661.975,170696828.974
"2016-09-02 01:00:00",147313985.886,165672435.692,164187215.611
"2016-09-03 01:00:00",126055822.851,144579653.16,131278824.48
"2016-09-04 01:00:00",117613038.401,144949696.327,117453602.65
"2016-09-05 01:00:00",149801311.663,170849263.195,188366614.037
"2016-09-06 01:00:00",147816591.24,168326904.501,176680036.86
"2016-09-07 01:00:00",146985005.309,165593440.007,169907806.237
"2016-09-08 01:00:00",146733830.544,164469613.616,166543983.668
"2016-09-09 01:00:00",146264400.636,162719778.554,180922049.224
"2016-09-10 01:00:00",123904566.379,144308109.885,149252533.099
"2016-09-11 01:00:00",113841843.625,142871308.898,137786076.583
"2016-09-12 01:00:00",147250910.635,164984286.928,184846377.24
"2016-09-13 01:00:00",148555655.81,165389710.85,180044777.34
"2016-09-14 01:00:00",149931922.204,165896087.584,173886813.404
"2016-09-15 01:00:00",151166802.686,167634268.981,173833844.657
"2016-09-16 01:00:00",148720027.201,164701318.895,166748681.72
"2016-09-17 01:00:00",126271270.083,142703624.455,126440323.714
"2016-09-18 01:00:00",117962120.872,140436764.986,114544123.025
"2016-09-19 01:00:00",147599738.827,162632752.097,169288367.983
"2016-09-20 01:00:00",151109431.347,164803447.319,167226875.199
"2016-09-21 01:00:00",151691643.401,165826705.335,164485005.759
"2016-09-22 01:00:00",149533287.971,163712216.542,159019646.058
"2016-09-23 01:00:00",148796685.245,163547799.424,146024859.934
"2016-09-24 01:00:00",126129954.79,146821107.996,105294280.428
"2016-09-25 01:00:00",115402714.562,142264986.19,102789906.113
"2016-09-26 01:00:00",148104533.516,163418742.868,160358728.171
"2016-09-27 01:00:00",151257199.933,164999945.512,138969986.029
"2016-09-28 01:00:00",150571993.621,165000053.717,140293823.6
"2016-09-29 01:00:00",149580206.452,163422401.019,124193983.454
"2016-09-30 01:00:00",147737619.776,161886428.662,140338757.171
"2016-10-01 01:00:00",127934671.123,144340538.845,102205097.423
"2016-10-02 01:00:00",118957223.134,144086854.694,99026555.245
"2016-10-03 01:00:00",149993125.448,165349610.15,136843514.082
"2016-10-04 01:00:00",153360249.93,167215665.324,126050101.619
"2016-10-05 01:00:00",157264488.975,171238040.064,116768356.254
"2016-10-06 01:00:00",158860767.602,171564633.68,135721734.206
"2016-10-07 01:00:00",159012070.045,173249407.289,127409648.521
"2016-10-08 01:00:00",138494738.373,162151737.244,93762389.61
"2016-10-09 01:00:00",130553789.05,154808072.862,92725163.237
"2016-10-10 01:00:00",162390944.147,177327881.799,127639996.751
"2016-10-11 01:00:00",166252802.121,178675361.992,140021304.099
"2016-10-12 01:00:00",166327331.612,179476134.395,137257067.666
"2016-10-13 01:00:00",167855379.901,181500183.661,141404594.687
"2016-10-14 01:00:00",164900362.059,179626190.717,142966594.527
"2016-10-15 01:00:00",139823233.881,163631270.103,99239407.14
"2016-10-16 01:00:00",128358601.545,152197394.084,89404429.571
"2016-10-17 01:00:00",161667135.234,176373366.669,131698702.504
"2016-10-18 01:00:00",160819963.682,173935460.762,132861620.75
"2016-10-19 01:00:00",165444784.265,179619863.698,144149681.137
"2016-10-20 01:00:00",164514836.308,177862751.661,146948012.346
"2016-10-21 01:00:00",167558449.55,182111181.711,144231682.408
"2016-10-22 01:00:00",145711404.954,162487018.249,100523253.064
"2016-10-23 01:00:00",137046833.415,161380429.989,94480670.704
"2016-10-24 01:00:00",162258995.828,177012669.396,137640064.729
"2016-10-25 01:00:00",166040327.081,182843114.199,151738803.005
"2016-10-26 01:00:00",166164359.671,185735091.634,133892242.349
"2016-10-27 01:00:00",165621011.627,185011198.352,123708738.483
"2016-10-28 01:00:00",165910922.996,183196267.56,117828724.873
"2016-10-29 01:00:00",143196959.454,163444803.243,110446431.41
"2016-10-30 01:00:00",131682597.506,157841371.514,98657953.988
"2016-10-31 00:00:00",162251810.806,185589418.067,105491419.381
"2016-11-01 00:00:00",155885433.024,175549817.515,100645310.067
"2016-11-02 00:00:00",167808082.938,182634168.06,113642058.444
"2016-11-03 00:00:00",168477483.385,182266885.084,121229856.302
"2016-11-04 00:00:00",169966812.937,182055686.784,139003776.272
"2016-11-05 00:00:00",147228254.631,171475016.549,92017679.777
"2016-11-06 00:00:00",143039558.522,165973885.281,96622295.097
"2016-11-07 00:00:00",178826466.189,192207917.733,133083531.182
"2016-11-08 00:00:00",186346672.227,200394810.932,155441492.509
"2016-11-09 00:00:00",186923863.921,199662963.391,140189380.723
"2016-11-10 00:00:00",183337785.487,196697062.368,143833276.09
"2016-11-11 00:00:00",182650112.557,198926552.075,120182940.03
"2016-11-12 00:00:00",160086363.581,177606107.06,106125800.982
"2016-11-13 00:00:00",150505928.151,170302392.26,101247647.614
"2016-11-14 00:00:00",183259198.495,197305581.918,156463404.456
"2016-11-15 00:00:00",181435756.048,194230446.012,148531796.8
"2016-11-16 00:00:00",178476455.196,191046363.272,116492489.122
"2016-11-17 00:00:00",175076000.325,185404845.876,109586100.91
"2016-11-18 00:00:00",175828959.037,185948109.585,117498584.053
"2016-11-19 00:00:00",156667730.955,177126181.979,106943031.011
"2016-11-20 00:00:00",144855207.777,165028623.593,105627229.607
"2016-11-21 00:00:00",174581487.5,193808898.965,115567346.793
"2016-11-22 00:00:00",172520688.936,186209169.666,131904001.918
"2016-11-23 00:00:00",175060852.942,188010436.739,138540513.565
"2016-11-24 00:00:00",175581713.995,191010747.396,138442774.061
"2016-11-25 00:00:00",174556407.072,189827659.164,147175604.909
"2016-11-26 00:00:00",151027297.531,171461744.358,108639794.54
"2016-11-27 00:00:00",141509532.153,163278482.016,102684530.012
"2016-11-28 00:00:00",180467642.024,192195403.937,132520386.834
"2016-11-29 00:00:00",192013424.908,204655282.964,154126337.647
"2016-11-30 00:00:00",191525869.166,203566878.543,172040219.923
"2016-12-01 00:00:00",189387599.071,202020472.003,183203000.585
"2016-12-02 00:00:00",186147997.427,194973119.91,152689249.086
"2016-12-03 00:00:00",166181484.597,180968379.389,104514104.294
"2016-12-04 00:00:00",156831928.865,178217860.681,99445719.12
"2016-12-05 00:00:00",190369383.391,204437362.244,160947230.14
"2016-12-06 00:00:00",192036896.134,203931116.341,156414777.078
"2016-12-07 00:00:00",194710236.445,207990157.91,152059969.159
"2016-12-08 00:00:00",187985644.547,199798667.463,125618072.73
"2016-12-09 00:00:00",188372115.375,200171301.751,139510694.777
"2016-12-10 00:00:00",166745468.597,178663902.066,109653662.189
"2016-12-11 00:00:00",159837608.165,173210117.145,121782618.739
"2016-12-12 00:00:00",188142531.868,201288728.505,170567767.607
"2016-12-13 00:00:00",195046383.091,206179561.206,184787499.379
"2016-12-14 00:00:00",193614194.163,205471667.088,181922767.744
"2016-12-15 00:00:00",194138731.222,205227677.858,181242195.466
"2016-12-16 00:00:00",193880007.136,206921976.066,155270466.443
"2016-12-17 00:00:00",172124438.877,189265264.083,113929340.12
"2016-12-18 00:00:00",161867706.493,179805031.909,112587828.529
"2016-12-19 00:00:00",190670370.298,203909517.733,163378131.482
"2016-12-20 00:00:00",191320056.687,201945418.927,171193658.245
"2016-12-21 00:00:00",189287422.984,200980627.437,171750708.314
"2016-12-22 00:00:00",185603414.399,195844145.553,161292249.805
"2016-12-23 00:00:00",173102951.678,183317473.243,125323829.76
"2016-12-24 00:00:00",152007161.358,167493083.487,92221431.135
"2016-12-25 00:00:00",136605636.967,158838085.023,86570066.321
"2016-12-26 00:00:00",140579715.677,159200083.462,94684168.678
"2016-12-27 00:00:00",156354058.326,171344278.677,112839749.333
"2016-12-28 00:00:00",162380460.063,177545348.117,107963956.702
"2016-12-29 00:00:00",164997217.291,182084807.128,108691021.37
"2016-12-30 00:00:00",166826739.391,179154529.7,129179157.165
"2016-12-31 00:00:00",160644576.372,174294635.994,102362506.205
"2017-01-01 00:00:00",150673112.098,170325330.271,97607443.189
"2017-01-02 00:00:00",161676994.162,178098253.245,121178873.413
"2017-01-03 00:00:00",182517014.806,199557456.29,143934815.738
"2017-01-04 00:00:00",188174253.277,201688871.584,151122180.733
"2017-01-05 00:00:00",189774616.402,206816470.066,141927539.8
"2017-01-06 00:00:00",195552006.766,210218731.277,123431907.259
"2017-01-07 00:00:00",183266428.262,195704441.106,132059295.815
"2017-01-08 00:00:00",165937363.026,180479981.219,118217445.911
"2017-01-09 00:00:00",196333225.65,212058250.01,176016572.423
"2017-01-10 00:00:00",200107954.692,215463264.9,182994023.556
"2017-01-11 00:00:00",196311881.444,211909532.651,168769020.941
"2017-01-12 00:00:00",194295818.841,208365225.051,164553194.526
"2017-01-13 00:00:00",196363501.011,214646855.793,164677753.693
"2017-01-14 00:00:00",177155733.298,202158346.751,120552009.569
"2017-01-15 00:00:00",168781908.069,199393225.244,107027572.331
"2017-01-16 00:00:00",203789154.527,223827902.509,165927748.965
"2017-01-17 00:00:00",211053997.876,227886861.844,188900612.635
"2017-01-18 00:00:00",212666829.947,227762732.947,182998852.738
"2017-01-19 00:00:00",211939849.804,225790171.401,192418630.075
"2017-01-20 00:00:00",209708213.151,223329957.282,185348540.551
"2017-01-21 00:00:00",186494056.51,204053429.35,136556431.415
"2017-01-22 00:00:00",175701965.026,202281494.142,118170456.383
"2017-01-23 00:00:00",206431802.906,225723774.929,173338467.475
"2017-01-24 00:00:00",211869093.139,227169543.945,184541193.499
"2017-01-25 00:00:00",213417107.524,231276781.563,184287928.411
"2017-01-26 00:00:00",212390487.336,229461504.451,176306454.124
"2017-01-27 00:00:00",204650317.895,221729341.533,154432239.181
"2017-01-28 00:00:00",177655104.305,202564498.269,94523996.019
"2017-01-29 00:00:00",163272903.681,191294128.062,88014675.318
"2017-01-30 00:00:00",194401321.004,213686090.809,120093353.903
"2017-01-31 00:00:00",192324014.89,208809269.295,161315599.233
