;PW + Busse/Car;;;;;;;;;;LW;;;;;;;;;;Gesamtergebnis;;;;;;;;;
Datum;UMF..BERN.OST;SAN.BERNARDINO;BASEL;CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL;UMF..BERN.OST;SAN.BERNARDINO;BASEL;CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL;UMF..BERN.OST;SAN.BERNARDINO;BASEL;CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL
08.01.2010;64980;2153;71846;32830;625;6313;60672;NA;81953;61680;2214;167;6361;3525;61;1532;2186;NA;2964;3164;67194;2320;78207;36355;686;7845;62858;NA;84917;64844
09.01.2010;57029;2882;59271;35037;979;7388;53654;NA;68841;55066;570;122;2249;2276;58;1586;837;NA;1101;745;57599;3004;61520;37313;1037;8974;54491;NA;69942;55811
10.01.2010;44009;3669;40411;31544;1122;8573;40306;NA;49366;46314;132;31;306;150;23;114;266;NA;375;149;44141;3700;40717;31694;1145;8687;40572;NA;49741;46463
11.01.2010;63059;1861;71505;34440;654;6346;62840;NA;82533;59168;2730;418;6901;4719;178;2568;2593;NA;3375;3985;65789;2279;78406;39159;832;8914;65433;NA;85908;63153
12.01.2010;65016;1819;69709;34316;721;5820;65397;NA;86215;59482;2771;562;7785;6481;202;3446;2843;NA;3834;4123;67787;2381;77494;40797;923;9266;68240;NA;90049;63605
13.01.2010;60385;1764;69499;34514;564;5404;50048;NA;72386;60497;2714;574;7421;6417;164;3524;2534;NA;3468;4131;63099;2338;76920;40931;728;8928;52582;NA;75854;64628
14.01.2010;66306;2153;72599;35878;661;6555;66951;NA;87503;63854;2634;537;7350;6489;194;3466;2777;NA;3756;4205;68940;2690;79949;42367;855;10021;69728;NA;91259;68059
15.01.2010;75396;3315;82408;39433;1185;8874;74768;NA;97367;71244;2521;460;7109;5662;169;2776;2591;NA;3527;3909;77917;3775;89517;45095;1354;11650;77359;NA;100894;75153
16.01.2010;67723;4410;71255;35987;1427;8487;61918;NA;78196;64514;591;179;2605;2899;67;1748;793;NA;971;773;68314;4589;73860;38886;1494;10235;62711;NA;79167;65287
17.01.2010;50221;3980;45339;31667;1120;8532;50241;NA;57341;50904;131;31;306;156;43;104;367;NA;270;181;50352;4011;45645;31823;1163;8636;50608;NA;57611;51085
18.01.2010;66322;2459;69155;35708;774;6679;66417;NA;87432;62504;2879;595;7705;5485;175;2943;2739;NA;3710;4267;69201;3054;76860;41193;949;9622;69156;NA;91142;66771
19.01.2010;68328;2356;71350;33484;811;6230;67456;NA;89957;63904;2988;672;9075;6548;252;3503;2912;NA;4096;4468;71316;3028;80425;40032;1063;9733;70368;NA;94053;68372
20.01.2010;66003;2281;71806;36645;785;6333;66605;NA;88726;65728;3038;674;8704;7152;270;3887;2856;NA;4236;4375;69041;2955;80510;43797;1055;10220;69461;NA;92962;70103
21.01.2010;67372;2328;74592;36472;835;6756;72542;NA;91715;65487;3004;603;8573;6611;252;3585;2808;NA;4035;4336;70376;2931;83165;43083;1087;10341;75350;NA;95750;69823
22.01.2010;77223;3615;82028;39636;1198;9255;79665;NA;102651;73502;2834;473;7915;5962;180;3039;2640;NA;3763;4225;80057;4088;89943;45598;1378;12294;82305;NA;106414;77727
23.01.2010;69721;4035;69403;35396;1404;7607;67277;NA;82628;65008;545;153;2698;3290;61;2002;855;NA;1050;818;70266;4188;72101;38686;1465;9609;68132;NA;83678;65826
24.01.2010;54514;4721;48606;31161;1643;9454;53341;NA;61544;55108;138;31;251;134;14;117;241;NA;278;216;54652;4752;48857;31295;1657;9571;53582;NA;61822;55324
25.01.2010;62776;2324;72130;35129;791;6650;66145;NA;86431;61119;3008;558;7830;5232;199;2836;2675;NA;3988;4349;65784;2882;79960;40361;990;9486;68820;NA;90419;65468
26.01.2010;64675;2072;69684;35237;714;5958;68193;NA;89202;61968;2989;670;8681;6955;221;3608;2920;NA;4076;4413;67664;2742;78365;42192;935;9566;71113;NA;93278;66381
27.01.2010;68855;2618;73178;37085;884;6893;70190;NA;92198;67537;3044;654;9172;7234;280;4088;2978;NA;4201;4546;71899;3272;82350;44319;1164;10981;73168;NA;96399;72083
28.01.2010;63869;2146;70590;37741;981;6480;70696;NA;88269;58595;2988;620;8660;5611;57;3014;2908;NA;4086;4553;66857;2766;79250;43352;1038;9494;73604;NA;92355;63148
29.01.2010;72426;3345;79083;38897;892;8936;72332;NA;93662;67583;3024;524;7941;6343;162;3323;2710;NA;3922;4091;75450;3869;87024;45240;1054;12259;75042;NA;97584;71674
30.01.2010;64412;3210;69301;35060;1011;7004;64364;NA;78319;58704;628;165;2593;3125;86;1750;922;NA;1202;918;65040;3375;71894;38185;1097;8754;65286;NA;79521;59622
31.01.2010;48707;5047;45782;30923;1505;8820;53863;NA;60779;47197;165;37;299;188;23;125;259;NA;299;331;48872;5084;46081;31111;1528;8945;54122;NA;61078;47528
01.02.2010;61968;2296;70551;34279;742;6601;64785;NA;85036;55485;2742;550;7829;5226;210;2923;2921;NA;4056;4158;64710;2846;78380;39505;952;9524;67706;NA;89092;59643
02.02.2010;63428;2134;70287;34143;667;5788;65896;NA;86955;57778;2784;624;8924;6420;224;3605;2952;NA;4127;4328;66212;2758;79211;40563;891;9393;68848;NA;91082;62106
03.02.2010;65348;2290;69786;36097;684;6164;69083;NA;90911;62110;3039;630;8768;6770;222;3762;2928;NA;4138;4418;68387;2920;78554;42867;906;9926;72011;NA;95049;66528
04.02.2010;69576;2672;75971;35592;787;7084;72810;NA;94018;67254;3036;645;8761;6113;290;3641;3028;NA;4369;4411;72612;3317;84732;41705;1077;10725;75838;NA;98387;71665
05.02.2010;70290;2947;80609;33740;690;8480;78551;NA;98538;69632;2908;378;7658;5418;75;2625;2727;NA;3837;4083;73198;3325;88267;39158;765;11105;81278;NA;102375;73715
06.02.2010;65737;3416;77179;33432;1260;7996;65976;NA;81595;64947;573;162;2558;3465;75;1892;861;NA;1073;862;66310;3578;79737;36897;1335;9888;66837;NA;82668;65809
07.02.2010;51204;5280;54288;32386;1686;10287;54372;NA;61874;53084;142;33;248;156;21;130;246;NA;280;196;51346;5313;54536;32542;1707;10417;54618;NA;62154;53280
08.02.2010;65700;2674;74839;35830;862;7138;64893;NA;81957;64070;3068;545;8038;5485;237;3080;2717;NA;4052;4487;68768;3219;82877;41315;1099;10218;67610;NA;86009;68557
09.02.2010;64445;2378;73324;34833;714;6366;62074;NA;79764;64302;3246;659;8834;6875;222;3662;2902;NA;4238;4575;67691;3037;82158;41708;936;10028;64976;NA;84002;68877
10.02.2010;59620;2312;67264;36459;627;6737;63798;NA;80215;56986;3123;605;8254;7064;154;3870;2810;NA;4216;4352;62743;2917;75518;43523;781;10607;66608;NA;84431;61338
11.02.2010;62211;2362;72047;35755;703;6992;68420;NA;84495;55920;3001;577;8448;6748;226;3502;2915;NA;4142;4218;65212;2939;80495;42503;929;10494;71335;NA;88637;60138
12.02.2010;72971;3689;81767;40940;1319;10168;74565;NA;93457;65455;2881;469;7638;5766;167;2843;2866;NA;3981;4081;75852;4158;89405;46706;1486;13011;77431;NA;97438;69536
13.02.2010;70751;4688;83524;37330;2160;9529;70508;NA;84634;64822;571;172;2633;3137;58;1840;970;NA;1205;805;71322;4860;86157;40467;2218;11369;71478;NA;85839;65627
14.02.2010;52862;4970;53354;32768;2083;10694;54812;NA;62520;51346;133;33;323;244;22;166;250;NA;291;180;52995;5003;53677;33012;2105;10860;55062;NA;62811;51526
15.02.2010;66865;3455;72849;36035;1098;7747;68873;NA;89140;61928;2990;573;8134;5554;228;2918;2675;NA;4075;4149;69855;4028;80983;41589;1326;10665;71548;NA;93215;66077
16.02.2010;70462;3121;72530;35279;931;7177;70658;NA;90611;65122;3054;649;8736;6546;206;3539;3014;NA;4271;4330;73516;3770;81266;41825;1137;10716;73672;NA;94882;69452
17.02.2010;69884;3255;70016;36249;947;7723;71492;NA;93096;65925;2982;625;8466;6674;212;3709;2975;NA;4333;4622;72866;3880;78482;42923;1159;11432;74467;NA;97429;70547
18.02.2010;70326;3476;75690;37705;1058;8359;73997;NA;95597;67027;3076;608;8593;6672;270;3627;3093;NA;4574;4514;73402;4084;84283;44377;1328;11986;77090;NA;100171;71541
19.02.2010;74987;3945;81531;39930;1303;10789;77276;NA;103520;72023;2837;448;7723;5925;126;2991;3075;NA;4042;4297;77824;4393;89254;45855;1429;13780;80351;NA;107562;76320
20.02.2010;69373;4803;82265;37174;1941;10832;70152;NA;89004;67592;620;172;2772;3157;62;1972;973;NA;1165;851;69993;4975;85037;40331;2003;12804;71125;NA;90169;68443
21.02.2010;57257;5825;55095;34303;2549;12189;61143;NA;71738;58597;117;27;321;183;20;139;283;NA;339;195;57374;5852;55416;34486;2569;12328;61426;NA;72077;58792
22.02.2010;65098;2607;60998;36389;879;7903;67766;NA;92145;63503;3036;597;7385;5511;185;2957;2884;NA;4166;4614;68134;3204;68383;41900;1064;10860;70650;NA;96311;68117
23.02.2010;65208;2377;69600;36022;881;7102;66809;NA;92463;64364;3255;668;9102;6905;239;3727;3139;NA;4196;4685;68463;3045;78702;42927;1120;10829;69948;NA;96659;69049
24.02.2010;68514;2883;70581;38254;970;7679;70799;NA;95653;66527;3233;685;8983;7251;293;3889;3064;NA;4385;4843;71747;3568;79564;45505;1263;11568;73863;NA;100038;71370
25.02.2010;69335;3149;73599;39292;1098;8571;72568;NA;98569;68676;3182;653;9117;6963;318;3731;3206;NA;4478;4782;72517;3802;82716;46255;1416;12302;75774;NA;103047;73458
26.02.2010;76833;3875;80402;41441;1395;11065;78671;NA;108014;74358;3127;516;8005;6010;206;2972;3017;NA;4294;4472;79960;4391;88407;47451;1601;14037;81688;NA;112308;78830
27.02.2010;71089;5251;77211;38630;1767;10110;71172;NA;90660;72303;546;180;2925;3240;63;2000;1126;NA;1328;832;71635;5431;80136;41870;1830;12110;72298;NA;91988;73135
28.02.2010;51518;4888;53067;32406;1623;12194;56182;NA;66315;56057;147;43;337;241;34;145;304;NA;339;190;51665;4931;53404;32647;1657;12339;56486;NA;66654;56247
01.03.2010;64105;2918;72503;37090;1124;8311;73908;NA;96237;61867;3179;546;8096;5523;307;3053;2879;NA;4195;4134;67284;3464;80599;42613;1431;11364;76787;NA;100432;66001
02.03.2010;64082;2746;71758;36234;990;7878;73406;NA;94824;65122;3332;640;8872;6943;276;3774;3031;NA;4491;4688;67414;3386;80630;43177;1266;11652;76437;NA;99315;69810
03.03.2010;66759;3006;74377;37849;1007;7910;75360;NA;97779;68085;3343;676;9292;7245;304;3955;3043;NA;4480;4712;70102;3682;83669;45094;1311;11865;78403;NA;102259;72797
04.03.2010;67574;3011;78080;39628;1017;8918;79181;NA;101487;68085;3559;676;9374;7070;323;3836;3073;NA;4694;4744;71133;3687;87454;46698;1340;12754;82254;NA;106181;72829
05.03.2010;75184;4695;81588;43373;1629;12235;86684;NA;111530;74666;3245;532;8062;6459;218;3213;2909;NA;4149;4480;78429;5227;89650;49832;1847;15448;89593;NA;115679;79146
06.03.2010;61392;3903;69182;38237;1486;9073;76304;NA;94759;53816;593;199;2683;3231;53;1934;870;NA;1166;864;61985;4102;71865;41468;1539;11007;77174;NA;95925;54680
07.03.2010;53205;4481;52995;33942;1644;11366;69109;NA;78430;55879;152;41;330;201;23;160;301;NA;396;234;53357;4522;53325;34143;1667;11526;69410;NA;78826;56113
08.03.2010;63718;2820;74657;37329;1024;8012;76481;NA;98271;65559;3415;524;8292;5881;271;3158;2802;NA;4156;4613;67133;3344;82949;43210;1295;11170;79283;NA;102427;70172
09.03.2010;64713;2615;72497;36610;813;7339;75510;NA;99042;66589;3333;697;8909;7148;308;3733;2815;NA;4268;4566;68046;3312;81406;43758;1121;11072;78325;NA;103310;71155
10.03.2010;66251;2647;75686;32103;796;7199;79592;NA;101983;67664;3410;624;9363;6916;288;3752;2940;NA;4221;4729;69661;3271;85049;39019;1084;10951;82532;NA;106204;72393
11.03.2010;63212;2847;72712;36753;855;8423;81717;NA;99839;62372;3495;688;8990;6608;273;3702;3050;NA;4510;4555;66707;3535;81702;43361;1128;12125;84767;NA;104349;66927
12.03.2010;74444;4625;84088;41519;1536;12056;88496;NA;112815;73459;3256;484;8407;6077;184;3199;2762;NA;4077;4292;77700;5109;92495;47596;1720;15255;91258;NA;116892;77751
13.03.2010;69339;5320;77862;38099;1881;11580;80948;NA;103500;68778;578;202;2837;3195;79;1899;1000;NA;1355;837;69917;5522;80699;41294;1960;13479;81948;NA;104855;69615
14.03.2010;56244;6829;54546;35052;2540;15501;73660;NA;84193;58762;144;56;355;341;29;248;346;NA;436;221;56388;6885;54901;35393;2569;15749;74006;NA;84629;58983
15.03.2010;63904;3545;74169;38231;1010;9436;70058;NA;91972;66581;3397;558;8263;5533;264;3105;3314;NA;4731;4720;67301;4103;82432;43764;1274;12541;73372;NA;96703;71301
16.03.2010;64353;3183;75843;37402;1000;9135;71308;NA;94134;66823;3557;721;9225;7042;314;3756;3235;NA;4716;4788;67910;3904;85068;44444;1314;12891;74543;NA;98850;71611
17.03.2010;69660;3615;79066;39455;1121;9534;73134;NA;96001;70293;3641;695;9476;7285;324;4026;3267;NA;4847;4815;73301;4310;88542;46740;1445;13560;76401;NA;100848;75108
18.03.2010;69899;4460;79951;42632;1406;10683;76680;NA;99814;71866;3823;735;9169;7160;353;3855;3295;NA;4734;4812;73722;5195;89120;49792;1759;14538;79975;NA;104548;76678
19.03.2010;76812;6234;88360;38686;2613;14145;82286;NA;108474;77644;3570;478;8268;5424;165;2794;1960;NA;4251;4341;80382;6712;96628;44110;2778;16939;84246;NA;112725;81985
20.03.2010;67783;4996;79785;37219;1908;12580;69831;NA;89329;69150;622;209;2980;3409;64;2068;1001;NA;1253;904;68405;5205;82765;40628;1972;14648;70832;NA;90582;70054
21.03.2010;54717;5956;61404;36637;2028;14987;55922;NA;67884;58439;142;54;395;289;21;199;447;NA;359;205;54859;6010;61799;36926;2049;15186;56369;NA;68243;58644
22.03.2010;63903;3486;79358;39674;1144;9528;71006;NA;92148;66381;3471;647;8128;5780;300;3205;2890;NA;4547;4991;67374;4133;87486;45454;1444;12733;73896;NA;96695;71372
23.03.2010;66662;3676;76112;38917;1250;8993;72531;NA;95205;68478;3622;749;9009;6869;331;3547;1981;NA;4537;4913;70284;4425;85121;45786;1581;12540;74512;NA;99742;73391
24.03.2010;68354;3940;77440;40532;1227;9885;75226;NA;98457;71563;3492;736;9200;7168;387;3946;1986;NA;4541;5023;71846;4676;86640;47700;1614;13831;77212;NA;102998;76586
25.03.2010;69408;3945;76329;43072;1192;11442;78359;NA;100970;70741;3758;723;8672;7378;330;3919;3223;NA;5043;5014;73166;4668;85001;50450;1522;15361;81582;NA;106013;75755
26.03.2010;74384;5646;84878;46976;1459;15149;79510;NA;108417;75561;3415;611;8931;6333;228;3116;2339;NA;4515;4773;77799;6257;93809;53309;1687;18265;81849;NA;112932;80334
27.03.2010;67559;8616;76369;47103;1864;14564;71332;NA;90396;67081;692;427;2563;4082;67;2128;1690;NA;1401;1170;68251;9043;78932;51185;1931;16692;73022;NA;91797;68251
28.03.2010;51455;7824;55323;42073;1934;18453;54597;NA;64477;55904;141;76;437;407;29;265;425;NA;384;192;51596;7900;55760;42480;1963;18718;55022;NA;64861;56096
29.03.2010;66816;4174;76900;41326;1190;10912;70531;NA;92346;67707;3556;616;8105;6119;310;3440;1953;NA;4577;4968;70372;4790;85005;47445;1500;14352;72484;NA;96923;72675
30.03.2010;67568;3693;77941;40282;829;10356;73823;NA;93010;69404;3773;726;8876;7311;160;4003;986;NA;4707;5559;71341;4419;86817;47593;989;14359;74809;NA;97717;74963
31.03.2010;70607;6687;82179;46207;1250;15248;73805;NA;96021;71650;3906;763;9862;7297;394;4050;1010;NA;4926;5371;74513;7450;92041;53504;1644;19298;74815;NA;100947;77021
01.04.2010;71625;8908;90243;53168;2705;18817;NA;NA;105349;74900;3334;591;8256;6449;327;3251;NA;NA;4626;4968;74959;9499;98499;59617;3032;22068;84334;NA;109975;79868
02.04.2010;55662;14056;69780;57188;4062;22709;NA;NA;74460;55951;167;135;603;1361;74;497;NA;NA;413;259;55829;14191;70383;58549;4136;23206;65053;NA;74873;56210
03.04.2010;58605;7291;80222;43213;2696;16628;NA;NA;79010;58661;721;185;2369;2294;61;1479;NA;NA;1215;976;59326;7476;82591;45507;2757;18107;64333;NA;80225;59637
04.04.2010;51922;6067;54229;33221;1673;16212;NA;NA;63695;55592;78;78;255;368;26;230;NA;NA;261;103;52000;6145;54484;33589;1699;16442;52308;NA;63956;55695
05.04.2010;53101;12325;69858;48276;4345;22980;NA;NA;73434;57794;171;124;626;471;26;319;NA;NA;459;304;53272;12449;70484;48747;4371;23299;63573;NA;73893;58098
06.04.2010;68829;8259;79652;46256;2455;17556;NA;NA;94228;69979;3637;671;7440;4765;261;2948;NA;NA;4592;4968;72466;8930;87092;51021;2716;20504;76962;NA;98820;74947
07.04.2010;68782;5955;78473;42771;1828;14152;NA;NA;92366;70214;3830;748;9203;6963;369;3712;NA;NA;4853;5112;72612;6703;87676;49734;2197;17864;73122;NA;97219;75326
08.04.2010;68588;5654;80250;43606;1652;14434;NA;NA;95637;71025;3613;857;9316;7460;335;3960;NA;NA;4986;5117;72201;6511;89566;51066;1987;18394;78795;NA;100623;76142
09.04.2010;73508;7811;84338;49186;2243;19449;NA;NA;101793;75929;3371;682;8600;6709;276;3383;NA;NA;4604;4871;76879;8493;92938;55895;2519;22832;83608;NA;106397;80800
10.04.2010;64047;10159;81357;50494;3495;21415;NA;NA;89150;68923;629;357;3276;4052;123;2420;NA;NA;1174;1142;64676;10516;84633;54546;3618;23835;73561;NA;90324;70065
11.04.2010;51824;8737;62111;44025;3134;21536;NA;NA;71987;59776;136;103;469;425;24;354;NA;NA;414;244;51960;8840;62580;44450;3158;21890;62390;NA;72401;60020
12.04.2010;64609;3943;76548;42155;1272;12644;NA;NA;93140;67286;3583;634;8336;5921;318;3147;NA;NA;4420;5098;68192;4577;84884;48076;1590;15791;74950;NA;97560;72384
13.04.2010;65955;3702;74082;40543;1124;10678;NA;NA;96280;69569;3623;777;9131;7279;391;3829;NA;NA;4742;5213;69578;4479;83213;47822;1515;14507;76982;NA;101022;74782
14.04.2010;66992;3867;75251;42943;1317;11885;NA;NA;99770;71265;3725;735;9341;7606;379;4172;NA;NA;4673;5268;70717;4602;84592;50549;1696;16057;78548;NA;104443;76533
15.04.2010;68008;4324;79617;42838;1399;13587;NA;NA;100740;71781;3670;754;9050;7059;349;3681;NA;NA;4685;5112;71678;5078;88667;49897;1748;17268;78949;NA;105425;76893
16.04.2010;72220;6881;90996;52587;2005;20231;NA;NA;108821;75465;3639;661;8361;6650;296;3304;NA;NA;4378;4930;75859;7542;99357;59237;2301;23535;85296;NA;113199;80395
17.04.2010;59708;7902;77405;51968;2746;21562;NA;NA;92659;65471;705;259;3014;3810;72;2247;NA;NA;1100;942;60413;8161;80419;55778;2818;23809;72171;NA;93759;66413
18.04.2010;51640;8813;64787;48369;2690;23094;NA;NA;75971;56551;155;90;509;573;17;304;NA;NA;419;209;51795;8903;65296;48942;2707;23398;63067;NA;76390;56760
19.04.2010;65382;5480;80066;48589;1613;17255;NA;NA;94089;68448;3688;652;8151;6126;249;3161;NA;NA;4560;4995;69070;6132;88217;54715;1862;20416;72042;NA;98649;73443
20.04.2010;66736;4304;79463;45285;1499;14468;NA;NA;94604;69132;3843;777;9260;7447;220;3948;NA;NA;4735;5109;70579;5081;88723;52732;1719;18416;75145;NA;99339;74241
21.04.2010;67118;4752;78167;44881;1659;14231;NA;NA;100878;71900;3715;810;9009;7685;244;3991;NA;NA;4971;5101;70833;5562;87176;52566;1903;18222;78774;NA;105849;77001
22.04.2010;68688;4752;81556;44810;1788;13983;NA;NA;103926;72496;3804;778;9070;7463;269;3815;NA;NA;4754;5130;72492;5530;90626;52273;2057;17798;82315;NA;108680;77626
23.04.2010;72594;6766;87866;49220;2009;18387;NA;NA;109261;76037;3709;656;8079;6546;274;3241;NA;NA;4533;4791;76303;7422;95945;55766;2283;21628;85263;NA;113794;80828
24.04.2010;62856;6981;71194;46182;2784;18369;NA;NA;96791;68251;679;275;2859;3517;70;2055;NA;NA;1148;907;63535;7256;74053;49699;2854;20424;70400;NA;97939;69158
25.04.2010;55964;7966;60479;42023;3074;20175;NA;NA;76931;60470;157;70;382;322;18;206;NA;NA;424;260;56121;8036;60861;42345;3092;20381;64259;NA;77355;60730
26.04.2010;66271;4127;74947;40537;1506;12494;NA;NA;94778;65886;3888;657;8107;6013;228;3258;NA;NA;4559;5038;70159;4784;83054;46550;1734;15752;73783;NA;99337;70924
27.04.2010;68615;3562;77636;35424;1600;10451;NA;NA;98939;69667;4026;809;9348;7075;239;3722;NA;NA;4668;5165;72641;4371;86984;42499;1839;14173;78737;NA;103607;74832
28.04.2010;71962;4231;77364;39261;1732;11690;NA;NA;101631;70964;4096;830;9616;7266;262;4143;NA;NA;4649;5339;76058;5061;86980;46527;1994;15833;77475;NA;106280;76303
29.04.2010;71686;4784;80023;41637;1920;13858;NA;NA;103099;72843;3872;809;9140;7289;267;3763;NA;NA;4801;5150;75558;5593;89163;48926;2187;17621;82002;NA;107900;77993
30.04.2010;75456;7748;90251;49250;2263;18069;NA;NA;108735;76832;3493;685;7982;5676;308;2941;NA;NA;4379;4885;78949;8433;98233;54926;2571;21010;86738;NA;113114;81717
01.05.2010;61994;7010;58018;50839;1951;20702;NA;NA;88705;63264;624;119;799;697;58;493;NA;NA;1010;584;62618;7129;58817;51536;2009;21195;64941;NA;89715;63848
02.05.2010;49983;6629;56724;43554;3134;19095;NA;NA;67145;54921;180;76;388;474;25;251;NA;NA;392;225;50163;6705;57112;44028;3159;19346;57122;NA;67537;55146
03.05.2010;66066;3704;80532;40873;1499;12582;NA;NA;94712;67819;3471;258;8604;6104;235;3815;NA;NA;4425;4837;69537;3962;89136;46977;1734;16397;75534;NA;99137;72656
04.05.2010;67285;3227;75236;39454;1316;10296;NA;NA;95128;68486;3609;678;9036;7092;204;3907;NA;NA;4650;5130;70894;3905;84272;46546;1520;14203;76615;NA;99778;73616
05.05.2010;68960;3448;77466;37813;1082;11590;NA;NA;97892;70542;3711;836;9092;7045;161;3973;NA;NA;4727;5196;72671;4284;86558;44858;1243;15563;79664;NA;102619;75738
06.05.2010;69522;3950;79029;42121;1497;12583;NA;NA;102309;71980;3643;797;8964;7001;240;3768;NA;NA;4790;5038;73165;4747;87993;49122;1737;16351;81205;NA;107099;77018
07.05.2010;73744;5980;88424;48328;1812;17524;NA;NA;108330;75805;3275;646;8583;6266;267;3270;NA;NA;4519;4953;77019;6626;97007;54594;2079;20794;84884;NA;112849;80758
08.05.2010;64184;7839;76200;52090;2264;20587;NA;NA;90492;67654;666;311;2671;3325;61;2028;NA;NA;1139;902;64850;8150;78871;55415;2325;22615;70087;NA;91631;68556
09.05.2010;57578;7207;58907;44005;2306;20137;NA;NA;73004;63689;182;61;375;411;18;260;NA;NA;393;234;57760;7268;59282;44416;2324;20397;61909;NA;73397;63923
10.05.2010;66479;3944;74606;42691;1541;12549;NA;NA;94346;68201;3992;653;8429;5831;235;3264;NA;NA;4702;4928;70471;4597;83035;48522;1776;15813;74521;NA;99048;73129
11.05.2010;68136;3781;74274;41409;1593;11813;NA;NA;96674;69700;3988;800;9481;6834;251;3883;NA;NA;5020;5362;72124;4581;83755;48243;1844;15696;79334;NA;101694;75062
12.05.2010;71061;9097;89194;49099;2620;16934;NA;NA;106011;76932;3844;851;9355;7186;346;3632;NA;NA;4858;5174;74905;9948;98549;56285;2966;20566;84123;NA;110869;82106
13.05.2010;45918;9310;59107;47097;3686;20113;NA;NA;64860;50986;175;97;550;767;25;406;NA;NA;440;303;46093;9407;59657;47864;3711;20519;58413;NA;65300;51289
14.05.2010;65029;6551;76803;47424;2090;17174;NA;NA;85395;67244;2071;617;7019;6504;306;3222;NA;NA;2854;3353;67100;7168;83822;53928;2396;20396;69425;NA;88249;70597
15.05.2010;56401;10431;70871;49559;3031;21308;NA;NA;76678;62379;586;240;2683;3121;64;1915;NA;NA;1018;865;56987;10671;73554;52680;3095;23223;62597;NA;77696;63244
16.05.2010;51059;16374;68153;51017;5147;24794;NA;NA;75475;59064;156;184;495;491;29;308;NA;NA;516;248;51215;16558;68648;51508;5176;25102;65961;NA;75991;59312
17.05.2010;64764;6250;79420;44220;1672;17712;NA;NA;94456;68873;3653;665;8697;5806;248;3212;NA;NA;4487;5085;68417;6915;88117;50026;1920;20924;75297;NA;98943;73958
18.05.2010;66289;4415;73975;40319;1536;12345;NA;NA;97251;69165;3844;773;9264;6869;232;3861;NA;NA;4588;5202;70133;5188;83239;47188;1768;16206;77519;NA;101839;74367
19.05.2010;68997;4733;78216;41907;1682;13111;NA;NA;99304;71438;3798;755;9587;7077;252;3894;NA;NA;4649;5115;72795;5488;87803;48984;1934;17005;78862;NA;103953;76553
20.05.2010;68753;5957;80520;44839;1815;15213;NA;NA;102156;72520;3945;710;9077;6988;259;3798;NA;NA;4728;5340;72698;6667;89597;51827;2074;19011;82927;NA;106884;77860
21.05.2010;71959;12925;92830;53832;3052;20146;NA;NA;108149;77598;3519;751;8519;6190;414;3174;NA;NA;4451;4850;75478;13676;101349;60022;3466;23320;90066;NA;112600;82448
22.05.2010;62907;17079;78257;62202;4612;21136;NA;NA;91991;67556;731;357;2961;3992;112;2044;NA;NA;1230;1019;63638;17436;81218;66194;4724;23180;72777;NA;93221;68575
23.05.2010;55620;11657;60129;49860;4152;20451;NA;NA;78627;62652;123;75;306;529;18;233;NA;NA;424;158;55743;11732;60435;50389;4170;20684;64066;NA;79051;62810
24.05.2010;55877;11884;63492;42659;5154;19372;NA;NA;75528;61184;297;120;591;492;29;328;NA;NA;635;335;56174;12004;64083;43151;5183;19700;65166;NA;76163;61519
25.05.2010;69073;6117;78805;44288;2050;13741;NA;NA;99680;72177;3683;872;8630;6373;296;3611;NA;NA;4634;5138;72756;6989;87435;50661;2346;17352;77950;NA;104314;77315
26.05.2010;70246;4931;78999;43756;1656;12470;NA;NA;100232;72860;3830;799;9610;7242;243;3800;NA;NA;4886;5414;74076;5730;88609;50998;1899;16270;76594;NA;105118;78274
27.05.2010;70102;5075;80233;45657;1676;13317;NA;NA;105033;72995;4027;814;9011;7226;257;3678;NA;NA;4908;5372;74129;5889;89244;52883;1933;16995;80452;NA;109941;78367
28.05.2010;75071;7787;89864;50284;2144;17831;NA;NA;109953;78536;3700;585;8744;6436;290;3307;NA;NA;4563;4918;78771;8372;98608;56720;2434;21138;86670;NA;114516;83454
