;PW + Busse/Car;;;;;;;;;;LW;;;;;;;;;;Gesamtergebnis;;;;;;;;;
Datum;UMF. BERN OST;SAN BERNARDINO;BASEL; CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL;UMF. BERN OST;SAN BERNARDINO;BASEL; CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL;UMF. BERN OST;SAN BERNARDINO;BASEL; CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL
2013.916667;71373.52553;6509.178706;79355.57736;46749.15577;1537.849469;15144.1005;76540.92108;117407.6764;103539.3543;78711.65319;2544.906678;511.6057241;6062.817423;3311.985185;178.0204435;2325.893699;2382.695351;8079.274295;3443.768091;4108.06757;74081.53179;6859.459157;85814.16703;49999.93282;1715.869913;17469.9942;79938.83447;125486.9507;104000.1063;82814.28119
2013.9375;69294.79342;6686.925111;77106.37715;47185.39742;1527.780336;15362.36231;74759.68381;115538.9809;99239.0928;77941.92981;2227.938247;452.4076997;5402.008943;3187.587991;173.1186092;2229.006982;2116.418394;7133.883974;3228.793091;3654.433099;71726.18074;6979.633869;82979.18052;50317.09544;1700.898945;17591.36929;76257.62912;122672.8648;99205.18179;81590.96379
2013.958333;70543.32839;6740.707812;81082.4935;49808.98579;1561.925714;16229.63278;76197.73514;118129.9717;102938.0217;78612.53943;2617.281627;467.821113;6237.584672;3343.919562;180.9308529;2416.060967;2453.622909;8154.992717;3567.966391;4183.335183;73403.97742;7048.824479;87633.97539;53061.71712;1742.856567;18645.69375;79384.56386;126284.9644;103706.4737;82790.42001
2013.979167;67948.16472;6108.690269;76660.21315;42769.96581;1488.375018;14490.69847;71408.83666;115621.5553;94946.14519;77570.44323;2380.671202;456.8307396;5564.527243;2325.211081;190.4596401;2147.858794;2038.988466;7638.659478;2919.77138;3818.785137;70611.92718;6405.761808;82736.95217;45055.10869;1678.834658;16638.55726;76076.72641;123260.2148;99984.91565;81383.71887
2014;67277.7597;6384.655117;78008.45349;43024.87935;1489.719393;15435.18037;71678.06339;114969.7643;91489.14123;77231.20246;2320.974179;462.4353501;5545.346029;2229.288588;199.8658078;2203.521102;1985.010985;7248.237852;2632.608111;3763.764305;70214.08545;6706.934944;82986.61728;45211.13931;1689.585201;17638.70147;76815.00328;122218.0022;99148.17033;80990.24714
2014.020833;70266.91351;6551.192373;80382.5478;45626.22045;1647.999572;14981.10009;76312.50162;114821.6786;97629.50719;80556.4469;2538.279357;493.4023177;6477.178133;2894.362896;176.6137276;2512.546005;2292.334255;8064.133084;3153.541169;4371.918504;73074.98305;6903.775127;86254.12304;48483.02151;1824.613299;17493.6461;79698.97066;122885.8117;103875.1571;84923.64519
2014.041667;70271.12734;6262.289211;81383.56865;44896.25235;1621.008502;15040.35238;75837.64778;119772.3149;97066.00137;80800.31138;2461.815658;464.3737704;6065.588696;2704.274856;165.4720734;2274.726977;2279.083789;8000.849504;3139.267663;4149.544943;72793.99899;6585.179377;86859.14688;47568.54238;1786.480575;17315.07936;78527.55397;127773.1645;103328.7365;84945.13552
2014.0625;69593.48099;6375.413912;81204.87169;45640.88683;1618.023261;15215.67067;75796.37958;118500.0578;97039.54404;78692.25615;2555.981423;469.7534956;6364.054993;2802.996768;168.7319049;2401.730676;2389.991896;8289.073789;3234.037655;4143.478709;72212.13026;6703.019762;87121.74438;48417.47578;1786.755166;17617.40134;78541.33458;126789.1316;102780.6215;82831.01347
2014.083333;71797.18602;6372.425861;81985.43115;46647.77787;1615.84344;15197.53763;76850.7143;119526.6261;99961.00783;80650.90962;2590.849706;401.4665658;6308.287207;2834.553244;165.7432786;2426.563886;2429.828698;8264.375097;3314.593698;4249.422752;74298.94453;6629.62792;87811.92585;49461.61909;1781.586718;17624.10151;80014.25387;127791.0012;106261.7863;84895.60175
2014.104167;70225.71652;6393.019865;81458.57438;45856.57892;1572.501324;14981.69883;74760.27134;119885.4176;94539.01206;79108.42685;2298.442542;403.4203799;5662.300929;2620.124421;164.2946912;2286.710044;2196.725589;7231.395343;2995.625997;4025.902125;72423.54949;6650.058876;86596.33598;48461.6871;1736.796016;17268.40888;77503.18426;127116.813;100134.2064;83317.98777
2014.125;68403.36265;6077.420867;82332.3705;44797.02027;1555.574731;14629.62733;74505.46434;117509.6724;98795.05273;77900.85928;2538.252115;417.5271873;5907.936624;2668.259065;159.1703925;2333.989954;2315.694259;7955.825195;3175.700571;4157.195795;70841.78725;6346.449823;87716.89601;47456.0859;1714.745124;16963.61728;77294.52985;125465.4976;104042.1261;82111.97876
2014.145833;70661.32743;6579.706574;80676.17996;47943.74422;1555.504248;15249.99171;74898.32587;117743.8309;94370.52635;78310.23469;2843.236544;458.8634287;6551.142835;2928.619735;157.0525033;2475.511972;2626.664515;8875.055016;3545.956378;4600.882574;73402.31129;6891.089871;86792.90806;50867.51431;1712.556752;17725.50368;77623.43887;126618.8859;100585.5267;82906.34875
2014.166667;70788.9932;7082.51104;80926.93758;50870.82775;1615.20464;15675.41746;77091.49974;118959.4432;99248.58599;78990.40483;2541.01788;455.4788357;5994.863085;2802.686698;153.9275202;2266.910549;2375.284465;7967.661452;3192.416248;3879.244107;73225.33322;7391.527844;86438.04413;53673.00859;1769.13216;17942.32801;79144.68061;126927.1046;104605.0389;82864.86097
2014.1875;71910.78411;7242.429069;79345.48611;49815.43104;1606.238108;16144.59295;77180.16293;120369.1488;98801.47306;80527.06356;2303.223309;456.2259922;5440.916362;2772.166488;152.6514521;2185.581065;2142.84661;7172.920085;2989.607624;3477.932786;74106.71089;7553.188837;84424.11737;52591.1814;1758.889561;18330.17401;78796.76202;127542.0689;102957.0156;84000.1893
2014.208333;71036.63396;6662.956694;78476.49339;50485.11833;1569.326125;15300.93494;75786.90528;117650.7697;97950.94647;78720.0814;2430.61522;491.213084;6054.283655;2826.597518;149.1341386;2296.824027;2396.227828;7822.365888;3324.503187;3872.461553;73358.08957;7009.917548;84598.50422;53318.79321;1718.460263;17597.75896;78378.22854;125473.1356;102663.3637;82587.76525
2014.229167;69764.42128;5308.928815;78397.48967;47986.13886;1608.999145;13719.28532;74515.17689;117744.6831;94282.07158;77833.04886;2410.202268;443.3670163;5646.508462;2886.064234;149.3245073;2136.5792;2244.401654;7509.743104;2856.283897;3444.892255;72063.60086;5609.257596;84111.21116;50882.77393;1758.323652;15855.86452;77058.08147;125254.4262;100037.8682;81273.19277
2014.25;72920.65236;4511.480965;81469.9295;49138.45734;1534.32446;12762.81724;78382.59271;120130.6809;102814.9749;80513.51449;3000.377613;544.4974215;6767.499782;3447.92673;152.9435848;2646.631627;2739.391326;9147.790076;3707.170363;4546.010079;75808.1442;4914.154147;88408.15809;52600.15634;1687.268045;15409.44886;81442.29713;129278.471;108756.3138;85054.80558
2014.270833;72068.70307;6102.864469;80269.64581;48902.40665;1518.9076;14704.06202;77932.09156;119642.6028;100227.0661;80075.14119;2745.758256;524.7406069;6718.000517;3272.262013;144.357002;2532.588342;2625.188057;8739.906431;3486.112449;4269.953559;74703.13449;6483.073547;87109.80418;52191.31525;1663.264602;17236.65036;80337.56361;128382.5092;104919.7126;84340.32267
2014.291667;65509.32166;10039.64659;78406.59171;48466.04619;1469.817803;18877.02768;71926.02753;113133.2438;89574.45706;73247.09809;1815.320705;382.8857167;4179.054308;3162.326142;150.0683802;1649.424539;1822.236018;5841.021531;2275.740196;2710.132232;67214.77005;10275.28513;82640.71779;51648.02025;1619.886183;20526.45221;73721.12026;118974.2654;93195.80942;75952.40525
2014.3125;70916.30544;6791.55331;80268.83932;48868.70066;1539.75223;16256.46934;74913.32542;117913.875;95665.61856;77741.65707;2697.460321;504.2664254;6410.590572;3292.602531;147.8735481;2431.720029;2556.195041;8571.564638;3318.434632;3973.099565;73505.34797;7145.856915;86710.48134;52183.95246;1687.625778;18688.18937;77677.10999;126485.4396;100424.7154;81709.87855
2014.333333;70498.37427;7089.367068;79678.82687;49293.08478;1532.664938;15995.67825;75616.86677;116224.641;93892.84582;76658.35239;2517.589263;449.1438085;5674.001053;3394.311106;150.0526575;2157.7501;2276.500876;7700.37276;3195.2495;3550.205125;72905.08543;7388.748229;85319.86372;52711.07925;1682.717595;18153.42835;77889.75484;123925.0138;98931.86502;80203.63951
2014.354167;72378.76784;4988.627811;80828.22331;48720.95037;1519.977023;13720.97225;76584.53583;120453.483;99062.1044;80260.80915;2784.982259;518.3862444;6542.869347;3211.83007;145.5380299;2502.227537;2496.018305;8623.669547;3468.237384;4197.74886;75050.41169;5357.451579;87399.38974;51957.37704;1665.515053;16223.19979;79529.88106;129077.1526;103770.8344;84453.60008
2014.375;72719.89862;4818.078245;80043.37617;48056.08834;1469.28937;13395.58088;76173.72113;119767.6651;99482.52054;80072.72907;2746.001223;490.6474165;6455.554871;3198.065077;144.6668732;2393.770281;2466.609616;8627.956696;3363.219056;3973.083442;75350.10112;5159.363358;86480.27994;51279.66327;1613.956244;15789.35116;78583.70757;128395.6218;103863.3331;84040.81466
2014.395833;68759.00645;5841.070315;79549.08631;47223.80796;1418.836745;14696.69263;74711.02249;117663.9233;96092.68713;77675.78817;2222.553963;432.3567443;5400.222518;3250.789949;147.7553202;2095.323139;2112.693858;7280.474986;2840.680892;3437.654214;70863.24233;6124.223585;84954.70242;50500.38925;1566.592065;16792.01576;76785.5635;124944.3983;99487.41285;81108.5444
2014.416667;70852.83448;7311.063903;82448.30696;47690.28974;1411.119494;14600.46334;76196.95515;120870.2296;101576.9579;79742.78926;2472.438387;564.6071776;5754.715637;3300.981844;139.7171675;2255.515613;2224.021011;7704.048039;3419.912619;3833.671977;73204.43543;7974.422942;88179.10143;51017.21738;1550.836661;16855.97895;78549.39585;128574.2776;105463.871;83571.6631
2014.4375;67557.59467;6838.586363;76580.91735;47491.35871;1503.008221;16716.78317;72940.63394;113464.7045;95785.47056;76106.55291;1906.038649;445.1187466;4649.531812;3001.233734;145.1339911;1811.468;1882.547321;6230.418037;2959.975365;3043.08444;69340.27652;8011.801658;81156.3078;50518.6927;1648.142212;18528.25117;74425.2163;119695.1226;99266.77875;79144.93908
2014.458333;71103.74434;7090.201796;82149.3032;47762.92325;1488.732093;16821.29735;78129.33432;118855.2751;103899.5871;79145.59504;2504.748779;492.9082626;5719.481037;3062.361277;144.4944691;2186.326446;2371.020207;7664.031138;3599.599248;3785.912505;73463.72788;8227.078481;87848.43086;50857.93999;1633.226562;19007.6238;80165.53011;126519.3062;107605.3298;82926.21447
2014.479167;68790.43969;4323.333429;79369.92351;48032.37582;1394.264692;13319.75132;75337.7629;116857.3896;100484.0025;76991.31564;2643.883614;559.9495033;6377.232095;3076.502793;138.6931179;2300.404058;2530.30012;8405.699715;3794.433038;4161.844485;71287.32567;5735.849949;85745.91319;51140.95393;1532.957809;15620.15538;76584.59347;125263.0893;102981.094;81147.79455
2014.5;69102.34756;4855.060905;79398.75312;46113.5671;1377.335729;14614.25858;74675.38813;117666.5639;100620.6435;77175.80584;2493.670523;520.3385844;6028.905464;3248.151124;135.746838;2270.957796;2272.846307;7872.949208;3577.909412;3895.773247;71446.78712;6337.160338;85382.33459;49393.21339;1513.082567;16885.21637;75869.75815;125539.5131;103028.307;81066.14014
2014.520833;68552.54788;4802.961961;77559.32327;45139.5902;1327.528238;13460.6875;74198.0066;116265.3318;99688.04844;76036.05567;2499.846743;547.446668;6210.703439;3312.946598;132.2355153;2369.366326;2457.158196;8309.848627;3738.458904;4163.073094;70902.61583;6236.396092;83750.25241;48481.53299;1459.763753;15830.05382;75816.89492;124575.1804;102431.5718;80193.61361
2014.541667;69704.31958;5122.208782;78139.02447;43728.40284;1241.628269;14592.81474;75539.36524;116835.1803;99168.54991;77322.39781;2456.858296;507.2760744;6054.797546;3310.571883;130.1050636;2284.664871;2446.899242;7952.69838;3663.431545;4001.388353;72010.85124;6420.889447;84212.34337;47065.47194;1371.733333;16877.47961;77490.03283;124787.8786;101854.6271;81318.1948
2014.5625;70148.72284;4381.126596;78659.41243;42691.13131;1205.551087;14261.0142;75829.96885;119309.8096;101387.3838;78489.67308;2628.160228;526.8607943;6185.179414;3295.183609;126.8577905;2388.469085;2468.659952;8354.741505;3676.910522;4207.707201;72626.0086;5771.842254;84898.64647;46010.3127;1332.408878;16649.48328;77583.78684;127664.5511;104591.559;82691.71272
2014.583333;69887.16617;6460.341216;80200.06868;43047.90399;1115.00314;15058.86969;74802.93852;119277.6476;97225.19564;78659.16815;2526.252411;456.3563767;6177.29588;3771.541997;137.8120899;2403.539916;2299.727919;8265.325893;3441.330453;4118.547219;72261.45583;6841.845934;86424.634;46839.8453;1252.81523;17462.40961;77531.44913;127542.9735;101485.5858;82772.03696
2014.604167;70327.46483;6827.990646;80425.14138;46925.40295;1181.359868;16105.57921;76675.79309;117836.9582;99730.41605;79322.61302;2535.89442;437.5397741;5970.14396;4247.224151;152.0278661;2254.797299;2371.816345;7894.979058;3422.627404;4097.591094;72710.31019;7120.922367;86428.49683;51189.42795;1333.387734;18360.37651;78964.34514;125731.9373;102140.4548;83414.51364
2014.625;71458.6837;7093.794464;80434.14151;47047.18089;1258.343676;15479.01365;77594.4108;117521.9413;101631.6589;78545.89877;2489.287929;484.4129147;5980.620073;4340.438502;152.3681151;2309.884904;2401.189298;8012.425672;3506.522164;4134.273454;73793.83624;7432.945554;86494.55023;51401.27238;1410.711791;17788.89856;79471.25221;125534.367;104109.829;82674.46969
2014.645833;70604.6565;8003.813918;81261.28112;45800.65279;1368.610787;16859.32671;76584.89076;120523.4754;102713.2326;78718.1773;2263.757011;463.6460586;5446.229953;3942.975764;140.9706728;2209.380747;2264.158609;7156.66652;3308.640582;3655.878009;72709.45954;8321.480022;86763.34952;49755.10723;1509.581459;19068.70746;78287.99807;127680.1419;104319.8891;82368.37659
2014.666667;70737.27025;7438.617197;77693.76343;44055.9069;1433.110897;16011.94712;76397.95379;118415.9987;101640.0561;78708.88694;2212.114961;435.1822903;5219.619096;3767.447026;132.4547472;1992.107274;2297.794463;7118.612982;3317.7056;3601.869716;72785.61267;7727.101403;83011.22818;47832.24387;1565.565644;18004.05439;77974.66511;125534.6116;103071.9018;82305.10175
2014.6875;70698.29782;6884.36277;77959.11946;45072.36448;1443.143398;14221.06825;76769.33156;116777.5211;104727.8031;79346.76136;2628.464521;483.4099676;6095.417341;3785.039255;127.5534213;2262.269778;2375.218498;8372.202482;3752.427857;4240.014817;73158.17121;7220.356524;84133.21244;48863.70495;1570.696819;16483.33803;78872.85604;125149.7236;106418.3304;83581.14509
2014.708333;69377.37871;6179.046302;76321.17138;46593.17348;1487.606451;14616.18795;75381.29631;118392.536;99694.56533;79685.12324;2549.642581;469.5989282;5801.580236;3809.467525;131.5729704;2211.212628;2576.696565;8002.140472;3562.286581;4042.894314;71757.88241;6503.589445;82181.62764;50406.58133;1619.179421;16827.40058;77546.03048;126394.6765;102264.0836;83722.39726
2014.729167;70970.01641;6286.060682;79416.09219;47291.02224;1512.730394;14544.59463;76204.93119;117333.8839;103673.0781;80442.03359;2667.282482;469.3974905;6080.956802;3892.06771;126.0051527;2328.464138;2549.607087;8521.251707;3910.826325;4282.907327;73467.61225;6612.762816;85607.51768;51184.66939;1638.735547;16873.05877;77810.25202;125855.1356;104740.7475;84719.33142
2014.75;71049.52523;6811.520811;80133.48548;47852.0253;1548.388391;15468.92218;76778.01301;118859.8415;102738.0895;79235.68422;2485.638009;448.5973329;5808.411564;3066.761446;128.2125131;2234.37591;2407.859068;7909.436564;3646.048468;4016.139937;73364.92883;7119.783215;85988.62147;50918.0053;1676.600904;17703.29809;78479.29741;126769.2781;103603.9581;83246.22545
2014.770833;71599.97271;5437.177128;76989.11061;46691.03457;1543.682374;13294.25056;75558.65177;117606.1569;101505.63;79543.53695;2581.987789;477.9897273;6191.972413;3194.129055;130.5233766;2272.73901;2483.539619;8248.790672;3722.261583;4258.741617;74011.00978;5772.837546;83296.73075;49881.57248;1674.205751;15566.98957;77639.59739;125854.9476;102585.1735;83796.5511
2014.791667;72768.14322;6247.053007;79403.55201;47258.0159;1584.777647;15075.95863;75658.44851;118437.1166;100392.0491;80098.44251;2459.935429;429.755124;5857.107876;3040.083176;136.0910083;2247.926697;2368.832251;7672.673856;3548.941326;3954.555098;75056.41162;6532.484442;85411.92495;50291.69824;1720.868655;17323.88533;77899.21692;126109.7905;101801.2438;84047.14138
2014.8125;72204.74791;6555.360652;80612.59341;46942.01463;1594.418442;15588.74582;76957.30361;121154.8288;104643.5433;80896.18473;2555.001017;462.3051048;6108.396575;3002.268076;143.2649235;2258.889275;2455.406358;8170.375568;3735.151335;4217.705062;74587.37573;6871.344448;86834.89086;49935.07218;1737.683366;17847.63509;79338.04431;129325.2044;105962.6389;85107.90362
2014.833333;73069.58648;6400.793181;78076.58082;47063.51763;1667.281677;14841.49698;77323.04428;120719.2191;104144.7792;80853.5987;2586.743786;492.4020379;6135.946358;2806.829279;144.4813446;2396.213191;2481.991953;8234.153053;3754.749546;4315.795682;75579.12893;6745.145865;84380.6295;49858.45162;1811.763022;17237.71017;79627.20862;128953.3721;104771.8677;85163.44255
2014.854167;70393.32456;6389.789268;79078.82038;45109.81945;1721.641793;14848.66614;74961.17775;119297.9257;101359.6927;79218.57481;2212.229038;433.1803566;5329.95696;2631.708552;141.3755547;2146.136423;2147.970784;7008.665542;3155.276938;3663.063213;72747.43932;6673.192227;84492.6904;47726.94795;1863.017347;16994.80257;76849.90019;126306.5913;101342.2744;82875.72053
2014.875;71421.63045;6849.596314;80974.31544;46157.90508;1743.462098;14766.93559;75314.71389;120310.8575;102111.4557;80276.78467;2463.54478;449.1457974;6041.516167;2707.937661;142.7131032;2224.359878;2405.837203;7905.834216;3604.021258;4150.372312;74232.37966;7147.23667;87159.88769;48849.07748;1886.175201;16991.29547;77721.5654;128216.6917;102368.9982;84421.27384
2014.895833;69992.72865;6740.443872;78557.67769;45875.44629;1770.733646;15785.60805;75143.05899;119080.5236;100696.6456;79854.29677;2144.194986;433.2954286;5425.711153;2512.29677;147.7278321;1981.7584;2141.557876;7029.321142;3268.848621;3595.656268;72691.16957;7023.807371;84173.92088;48369.37278;1918.461479;17767.36645;77720.48664;126109.8447;99929.45446;83444.11905
2014.916667;71768.8165;6599.090103;79840.90358;38498.82091;1729.788062;15641.3103;76912.59884;120554.1698;103832.1757;80562.55715;2563.569933;468.7363795;6000.089651;460.5560891;146.8622427;2229.823227;2390.672844;7939.147499;3563.247128;4086.810791;75093.67565;6919.46266;86066.78722;38939.4017;1876.650304;17871.13352;80071.17448;128493.3173;103679.2924;84643.58215
2014.9375;71971.15062;6540.203824;80923.85049;38627.2361;1732.899312;15329.45026;77970.96757;121084.5269;106296.8184;80589.96838;2640.026893;503.8463034;6135.524749;697.0062687;146.9649058;2253.710709;2516.305911;8321.932052;3786.761466;4245.999327;75579.51;6897.254412;87268.1042;39302.66205;1879.864218;17583.16097;79997.55954;129406.4589;106003.5128;84830.23011
2014.958333;71675.64642;6814.210743;81652.76052;34192.0161;1748.67316;16258.99136;78051.51383;119167.8271;105522.4707;80784.5056;2444.702059;486.2251475;5881.750242;604.7519815;152.7245932;2287.108672;2360.608943;7825.882583;3407.831783;4008.950817;75295.15294;7153.695473;87748.48433;34772.84045;1901.397753;18546.10003;80988.75912;126993.7097;105389.3856;84787.65349
2014.979167;63756.06868;6131.083546;76260.0975;41508.29891;1677.465911;14541.81647;71511.63228;108176.7107;93715.17615;72598.94186;2342.235409;468.6686212;5747.276433;1867.894468;165.064475;2212.993823;2113.547913;7877.443528;2949.892117;4005.256214;67479.58054;6453.067049;82162.69799;43349.95633;1842.530386;16754.8103;75670.83359;116054.1542;99182.49558;76598.32981
2015;68728.1746;7214.85992;78000.00183;39607.99752;1644.243966;15224.48236;73387.36664;115762.9965;94347.27413;78399.20841;2391.974966;467.5236485;5666.77761;1535.374726;159.4032341;2121.75029;2123.780435;7756.799791;2822.446017;4007.112182;72336.71628;7538.535107;83199.64869;41110.70472;1803.6472;17346.23265;77971.56898;123519.7963;102375.1187;82401.4346
2015.020833;71437.27417;6465.888327;80744.21342;36363.03303;1817.891683;14987.34232;75808.42858;121441.2124;98071.86697;82259.19348;2543.037491;541.4366625;6404.106744;315.2058126;139.5195333;2359.924775;2328.519398;8368.09576;3181.384936;4371.971122;74505.87836;6863.41703;86781.90499;36649.17248;1957.411217;17347.26709;78992.40027;129809.3082;104618.111;86626.27925
2015.041667;70448.06561;6385.089607;81285.87863;35706.84955;1789.063683;14913.42935;75160.70545;119911.0959;95940.99375;81151.6987;2499.734234;411.0152989;6001.852152;199.0113295;129.7501476;2267.551603;2222.327604;7971.504769;3045.284581;4194.207322;73056.02095;6652.137448;86877.55158;35880.59101;1918.813831;17180.98095;77700.92311;127882.6007;102365.2742;85341.02132
2015.0625;68898.2765;6509.299223;81707.77547;34589.3302;1797.247284;15755.02465;74519.13525;117375.3393;94986.54768;78965.27646;2557.949033;421.2705111;5971.521999;206.0887623;131.0928069;2271.88407;2277.404279;7993.74374;3069.908385;4058.970754;71567.79312;6786.542779;87410.08475;34773.94558;1928.340091;18026.90872;77065.55715;125369.083;100832.278;83019.36316
2015.083333;68002.49124;6533.005358;82620.86509;35275.00217;1796.2886;14950.43698;71950.73174;117761.7674;91078.73781;78975.93069;2294.337144;455.7765051;5604.909295;217.7702027;127.7824705;2067.425775;2110.769556;7128.970657;2710.560076;3629.619755;70105.41696;6843.140591;87867.10967;35475.23586;1924.07107;17017.86276;74533.97909;124890.7381;97005.26047;82600.65773
2015.104167;70395.1041;6512.825814;81643.66997;33501.01615;1751.385218;15708.85745;73298.96961;116608.232;94774.08443;77199.24175;2196.708373;421.219163;5272.837433;167.8704214;128.0267238;1938.201567;2065.821348;7016.611126;2781.028708;3773.867531;72377.90336;6786.789387;86436.41464;33655.28692;1879.411942;17647.05902;75645.34634;123624.8431;100386.2389;81163.51758
2015.125;69960.36196;6938.608032;82464.4308;32328.0757;1728.679773;15282.45236;75944.31095;120615.166;96758.20598;80168.48539;2539.845046;477.1538364;6078.407357;169.833718;122.5478608;2134.244403;2245.955102;7822.058946;3035.053021;4051.025604;72288.35729;7266.881874;88067.96704;32488.33482;1851.227633;17416.69676;78454.33039;128437.225;102104.7189;84275.42554
2015.145833;73195.7824;6197.307249;82148.16735;31834.70763;1737.600596;14839.68552;76318.56723;120668.4319;97879.62491;81906.00213;2836.075016;536.2289107;6945.587946;181.4455669;121.6824776;2498.691586;2462.464752;8947.763138;3522.289656;4695.100913;75815.8917;6586.13563;88699.93638;32009.66709;1859.283074;17338.3771;78911.46848;129616.1951;104264.6654;86596.17496
2015.166667;70978.09224;6408.75666;81910.82009;43484.53085;1784.731416;15420.05882;77568.46223;120207.8245;100351.5318;80241.38645;2457.541997;494.4768903;5848.697562;2128.195478;120.9592893;2177.681894;2269.8593;7938.773312;3035.318835;3904.264114;73215.55252;6757.312486;87512.55057;45609.32871;1905.690706;17597.74071;79657.8298;128146.5978;105750.3776;84140.7049
2015.1875;70734.70792;6643.940331;80735.67973;45446.02824;1796.749647;15554.6963;76208.18401;118139.1159;98113.63251;80142.1942;2143.465858;416.8778741;5267.691148;1992.316565;119.1941239;1872.719005;2025.969383;6951.34942;2726.74172;3406.215479;72653.97606;6916.376607;85861.54013;47437.87374;1915.943771;17427.4153;77954.21082;125090.4653;102235.0923;83543.44643
2015.208333;71404.45024;6372.66864;82481.43003;46047.71987;1767.930106;15383.07139;74466.4766;119223.1184;98282.95317;81450.13531;2438.157695;460.5525458;5863.927032;2303.824651;116.413655;2167.202984;2229.895538;7849.411895;3014.045194;3822.490656;73615.01434;6690.498525;88812.93758;48353.51922;1884.343761;17550.27438;76843.2965;127072.5303;102886.5835;85267.69354
2015.229167;72120.56277;6163.505948;81468.2222;47032.0602;1787.406787;14894.65065;77387.38909;120513.2605;100661.03;82009.96769;2714.726424;541.6276581;6577.490129;2603.664201;116.8490406;2442.511453;2571.769208;8890.153249;3251.984489;4192.702813;74604.22002;6564.113754;88500.9734;49640.14485;1904.255828;17337.1621;80147.93973;129403.4138;106925.6003;86197.76868
2015.25;67072.41165;10858.59192;79961.78092;49705.64165;1774.700552;19194.06347;75413.03022;114707.921;96137.82198;76895.30567;2080.007842;458.3424397;4869.026215;2297.98322;124.3672279;1910.166598;2018.232807;6477.667014;2572.30361;3229.141511;68917.87475;11177.61732;85355.63871;52010.40288;1899.06778;21104.23007;77631.72308;121185.5881;101072.5605;80119.57598
2015.270833;72265.97635;6893.360034;82022.50529;50516.29443;1753.72242;15538.56474;75842.94604;119659.0447;99452.82776;82413.71877;2778.331446;553.5914259;6417.708984;3001.259718;113.1222756;2487.340032;2571.93874;8579.533788;3378.200504;4283.0476;74812.55114;7304.980148;89023.02189;53526.45681;1866.844696;18025.90477;78248.33096;128238.5785;104197.9933;86691.84318
2015.291667;74084.78975;4448.892523;79784.06606;48492.65163;1586.89196;13222.70754;77493.72316;121865.5448;102130.7043;83463.61087;2852.524753;509.7726578;6441.019321;2745.573108;118.0898151;2420.63202;2568.678499;8629.533722;3415.518734;4295.797364;76708.34594;4814.039599;86489.37537;51249.34592;1704.981775;15643.33956;80063.16449;130495.0785;107028.8046;87754.43305
2015.3125;72816.20839;5192.953899;81111.73195;48922.38084;1721.692049;13948.15096;76765.34899;121105.4084;104082.1244;82353.79503;2659.67478;531.8092451;6112.5108;2836.392692;112.3482634;2422.243312;2473.450171;8380.338763;3206.918519;4099.589739;75249.70269;5577.483294;87509.11495;51772.11322;1834.040312;16370.39427;79462.17415;129485.7472;108845.2367;86448.3576
2015.333333;70670.20126;6650.838742;80376.26632;48219.87818;1753.793785;15510.52704;77313.09221;118886.0131;101156.6801;79598.86142;2583.112997;517.07243;5867.316394;2464.360113;117.1958193;2277.008779;2363.659695;7829.181671;3037.457379;3749.692935;73022.34524;7020.865699;86414.962;50698.34185;1870.989604;17787.53582;79647.69522;126715.1947;106116.7569;83343.48753
2015.354167;71213.92134;7380.814056;80682.94214;48194.00944;1735.602597;17031.89799;76096.5115;119087.3386;98593.5413;80201.00801;2196.339126;462.850853;5215.197568;2381.015015;108.6882774;2105.188383;2118.582137;7109.146826;2685.689365;3372.541499;73174.50289;7696.853814;86129.67402;50589.89188;1844.290874;19137.08638;78464.54756;126196.4854;102609.8731;83568.44304
2015.375;71765.15812;7908.885332;84252.5533;49060.75821;1720.104284;15690.29545;77319.39683;121362.3749;100063.3176;81301.70752;2747.063911;565.2361413;6461.767625;2695.666236;110.8575356;2425.932961;2622.205307;8473.608916;3400.316996;4149.926205;74271.6759;8327.544756;90850.81082;51772.05573;1830.96182;18116.22841;79867.19135;129835.9838;104564.4383;85446.4876
2015.395833;69263.54592;8536.680813;81770.12238;49464.35475;1631.323896;17143.20572;75081.32289;121498.6263;99880.89607;79956.94391;2094.280527;492.0694297;5079.177995;2246.925444;111.9859784;2020.35635;2063.080364;6455.281692;2658.266659;3192.012845;71112.3198;8882.377899;86968.66533;51727.18585;1743.309875;19163.56207;77085.15393;127953.908;103185.4906;83143.91639
2015.416667;71572.5682;10288.30711;79833.69344;47741.26875;1593.105235;17088.18973;77155.16686;119032.2395;85504.17444;79621.61579;2244.61247;81.83781108;5143.265361;1869.445633;106.7474461;1843.999988;2156.705055;6780.455659;500.1484083;3401.393755;73566.7135;8507.084278;85132.44135;49626.80623;1699.852681;18932.18972;79379.01485;125812.6952;87169.66697;83018.07494
